longitude,latitude
144.847,-37.7814
144.8485,-37.7908
144.8605,-37.7865
144.862,-37.788000000000004
144.8523,-37.7924
144.852,-37.7923
144.8543,-37.7763
144.855,-37.7815
144.8545,-37.7825
144.8467,-37.7934
144.8473,-37.7799
144.8471,-37.7879
144.8526,-37.7834
144.8485,-37.7908
144.8515,-37.7899
144.8522,-37.7908
144.8625,-37.7827
144.8559,-37.7896
144.8472,-37.7843
144.8462,-37.7886
144.8485,-37.7905
144.85399999999998,-37.7948
144.855,-37.7775
144.8557,-37.7761
144.8465,-37.7889
144.859,-37.7885
144.8523,-37.7844
144.8462,-37.7929
145.0068,-37.9159
144.9955,-37.8931
145.0001,-37.9038
144.99,-37.903
145.0004,-37.8931
145.0005,-37.8927
144.9898,-37.9071
144.9964,-37.8957
144.997,-37.8905
145.0043,-37.9081
145.0029,-37.8939
144.9878,-37.914
144.9878,-37.9139
144.996,-37.9172
144.9933,-37.9154
145.0026,-37.8954
145.0007,-37.9205
144.993,-37.8966
144.9991,-37.8926
145.004,-37.9172
145.0035,-37.918
144.9874,-37.9119
144.9989,-37.9243
144.9886,-37.9136
145.0025,-37.9042
144.9968,-37.9082
145.0015,-37.9081
145.0038,-37.9122
145.0035,-37.9139
145.0026,-37.8956
145.0029,-37.9157
144.99200000000002,-37.9287
144.9942,-37.9166
144.9935,-37.9301
144.9942,-37.9229
144.9948,-37.9185
144.9984,-37.9118
144.9973,-37.9157
145.0017,-37.8954
145.0008,-37.9241
144.9933,-37.9025
145.0019,-37.9285
144.9903,-37.9249
145.0043,-37.9045
144.9871,-37.9119
145.0037,-37.9119
144.9954,-37.9042
145.0009,-37.9039
144.9963,-37.9044
144.9907,-37.8943
145.0004,-37.9252
144.9996,-37.9203
144.993,-37.8968
145.0048,-37.9021
144.9891,-37.9225
145.0019,-37.8921
144.9995,-37.8941
144.991,-37.9225
144.9914,-37.9097
144.9979,-37.9149
144.9895,-37.9174
144.9931,-37.9146
145.0044,-37.9264
144.9901,-37.899
145.0051,-37.9206
145.0046,-37.9275
144.9943,-37.8923
144.9972,-37.8964
144.9927,-37.9059
144.9954,-37.9288
144.9904,-37.9243
144.9878,-37.9012
144.9895,-37.9029
144.9959,-37.9035
144.995,-37.9131
145.0017,-37.8916
145.0011,-37.9011
144.9914,-37.9097
145.001,-37.9154
145.0004,-37.9144
144.9934,-37.9022
144.9909,-37.9027
144.9911,-37.918
144.9996,-37.9228
145.002,-37.9104
144.9952,-37.9184
144.9924,-37.9153
145.0053,-37.9215
144.9918,-37.891999999999996
144.991,-37.9268
144.9994,-37.8958
145.0028,-37.9204
144.9914,-37.914
144.9996,-37.9208
144.9991,-37.8975
144.993,-37.9181
144.9922,-37.9168
144.9909,-37.9112
144.9967,-37.9182
145.0002,-37.9164
144.997,-37.9012
144.9984,-37.9158
144.9942,-37.9188
145.0034,-37.9271
145.0,-37.9191
145.0022,-37.8965
145.0045,-37.9254
144.9926,-37.9166
144.9986,-37.9284
145.0064,-37.9075
144.9994,-37.912
144.9982,-37.8958
145.0,-37.9206
145.0009,-37.9148
144.9915,-37.896
145.0011,-37.8962
144.9874,-37.9079
145.0045,-37.9202
145.0006,-37.9251
144.9944,-37.9233
145.0027,-37.9289
144.9949,-37.9175
144.9996,-37.9041
145.0064,-37.916
144.9953,-37.8987
145.0005,-37.909
145.0043,-37.9227
145.0013,-37.9156
144.9957,-37.896
144.9936,-37.9159
145.004,-37.9095
144.9992,-37.8926
144.9928,-37.9249
145.0005,-37.909
145.0034,-37.9253
144.9998,-37.9037
145.0037,-37.8956
144.9959,-37.905
144.993,-37.9152
145.0051,-37.9078
145.0008,-37.8989
145.0006,-37.9036
145.0008,-37.9036
145.0022,-37.9228
144.9973,-37.8873
145.0041,-37.9118
145.003,-37.914
145.0042,-37.9234
144.9978,-37.9116
145.0039,-37.9248
145.0003,-37.9194
145.0056,-37.9237
144.9953,-37.919000000000004
144.9953,-37.9121
144.9954,-37.8937
144.9967,-37.9046
144.9981,-37.9097
144.9919,-37.904
144.9966,-37.921
144.9943,-37.8944
145.0069,-37.9049
144.989,-37.9192
144.9969,-37.9262
144.989,-37.91
144.9898,-37.9193
145.0012,-37.9205
144.9928,-37.9002
144.9933,-37.9159
144.994,-37.9238
145.0028,-37.9241
144.9982,-37.8869
144.9904,-37.9248
145.024,-37.9285
145.0122,-37.9205
145.0108,-37.9181
145.007,-37.9187
145.018,-37.9312
145.0218,-37.9317
145.0155,-37.9276
145.0135,-37.912
145.0219,-37.9162
145.0229,-37.9077
145.0225,-37.9064
145.0125,-37.9022
145.0067,-37.9195
145.0293,-37.9318
145.0087,-37.9247
145.0091,-37.9179
145.0142,-37.9153
145.0224,-37.9215
145.0205,-37.9057
145.0137,-37.917
145.0258,-37.93
145.0109,-37.9213
145.019,-37.9179
145.0135,-37.9092
145.0118,-37.9029
145.0187,-37.9187
145.0245,-37.9091
145.0232,-37.9179
145.0125,-37.9241
145.0095,-37.9157
145.0174,-37.9199
145.0281,-37.9271
145.0093,-37.9117
145.0143,-37.9177
145.0267,-37.927
145.0076,-37.9212
145.0221,-37.9084
145.0102,-37.9205
145.0284,-37.931999999999995
145.029,-37.9302
145.0284,-37.9306
145.0274,-37.9269
145.0095,-37.928000000000004
145.014,-37.9213
145.0198,-37.931
145.0149,-37.9288
145.0184,-37.9041
145.0189,-37.9135
145.0201,-37.9085
145.0294,-37.9317
145.0238,-37.9143
145.0117,-37.9081
145.013,-37.9126
145.015,-37.9299
145.0097,-37.9024
145.0082,-37.9045
145.0048,-37.9296
145.0245,-37.9102
145.0226,-37.9099
145.0316,-37.9308
145.0163,-37.931
145.0173,-37.9062
145.0236,-37.9292
145.0103,-37.9246
145.0087,-37.9176
145.0151,-37.9185
145.0178,-37.9131
145.0104,-37.9231
145.0116,-37.9175
145.0161,-37.9095
145.0248,-37.9075
145.0071,-37.9187
145.0164,-37.9137
145.016,-37.9068
145.0118,-37.9255
145.009,-37.9176
145.0072,-37.9172
145.0166,-37.9057
145.0094,-37.9268
145.0194,-37.919000000000004
145.0284,-37.9289
145.0126,-37.9208
145.0246,-37.9089
145.0113,-37.91
145.0138,-37.9185
145.011,-37.9126
145.0162,-37.9211
145.0205,-37.9196
145.0235,-37.9077
145.0146,-37.9298
145.0236,-37.911
145.0236,-37.9292
145.0122,-37.9175
145.0157,-37.931
145.0242,-37.9043
145.0111,-37.9213
145.0227,-37.9215
145.0175,-37.9186
145.0169,-37.9311
145.0252,-37.9292
145.0233,-37.9175
145.0229,-37.9157
145.0108,-37.9111
145.0137,-37.9198
145.007,-37.9184
145.0238,-37.9061
145.0168,-37.9047
145.0177,-37.9196
145.0082,-37.9247
145.019,-37.9159
145.0075,-37.9237
145.0231,-37.9182
145.0246,-37.91
145.0088,-37.9248
145.009,-37.9096
145.0228,-37.9164
145.0144,-37.9153
145.017,-37.9034
145.0121,-37.9108
145.0072,-37.9013
145.0207,-37.9311
145.0274,-37.9286
145.0079,-37.9207
145.0222,-37.9078
145.0119,-37.9078
145.0109,-37.9102
145.0147,-37.9176
145.0114,-37.9125
145.0111,-37.9135
145.0051,-37.9271
145.0214,-37.9172
145.0127,-37.9179
145.0283,-37.9291
145.0132,-37.9124
145.0081,-37.9244
145.0225,-37.9027
145.0129,-37.9085
145.0074,-37.9191
145.0088,-37.9266
145.0138,-37.9294
145.0108,-37.9241
145.0261,-37.9029
145.0228,-37.9164
145.0173,-37.9055
144.9652,-37.7593
144.9665,-37.7676
144.9643,-37.7713
144.9671,-37.7624
144.9662,-37.7637
144.9644,-37.7611
144.9528,-37.7695
144.9647,-37.762
144.9647,-37.7575
144.9541,-37.7771
144.968,-37.7608
144.9691,-37.7661
144.9622,-37.7733
144.9578,-37.7759
144.9653,-37.7772
144.9542,-37.7742
144.9541,-37.7742
144.9646,-37.7588
144.9586,-37.7653
144.9529,-37.7554
144.9638,-37.7643
144.9581,-37.7601
144.9703,-37.777
144.9616,-37.7634
144.9565,-37.7637
144.9514,-37.7604
144.9677,-37.7611
144.9633,-37.7701
144.9566,-37.7649
144.9586,-37.7622
144.9688,-37.7642
144.9514,-37.7581
144.9647,-37.7705
144.9643,-37.7723
144.9697,-37.757
144.969,-37.7609
144.9649,-37.7697
144.9704,-37.7786
144.959,-37.7619
144.9588,-37.7556
144.9677,-37.7609
144.9692,-37.7702
144.9534,-37.7631
144.9559,-37.7636
144.9679,-37.7717
144.9496,-37.7672
144.9508,-37.7758
144.9528,-37.7597
144.9686,-37.7782
144.9667,-37.758
144.9695,-37.7704
144.9707,-37.7727
144.9659,-37.7676
144.9661,-37.7769
144.9692,-37.7624
144.9526,-37.7763
144.9642,-37.7617
144.9512,-37.7768
144.9612,-37.7714
144.97,-37.7573
144.9587,-37.756
144.9533,-37.7703
144.966,-37.7611
144.9548,-37.7597
144.9691,-37.7769
144.966,-37.7725
144.9639,-37.7728
144.9681,-37.7722
144.9629,-37.7724
144.9526,-37.7566
144.9545,-37.7597
144.9599,-37.7566
144.9686,-37.7572
144.9678,-37.7581
144.9697,-37.7746
144.969,-37.7642
144.9624,-37.773
144.9577,-37.7548
144.9581,-37.7741
144.963,-37.7776
144.9688,-37.7788
144.9687,-37.7572
144.9756,-37.7583
144.9616,-37.7634
144.9505,-37.7757
144.9672,-37.7702
144.9693,-37.7729
144.9594,-37.7778
144.9524,-37.7577
144.9547,-37.762
144.9697,-37.7756
144.9614,-37.7661
144.9597,-37.7763
144.953,-37.769
144.9655,-37.7597
144.9565,-37.7653
144.952,-37.773
144.9645,-37.7767
144.9504,-37.7704
144.9655,-37.7598
144.9546,-37.774
144.9567,-37.7653
144.9702,-37.7671
144.9637,-37.7722
144.9535,-37.7626
144.9543,-37.7602
144.9662,-37.7618
144.9533,-37.7703
144.9548,-37.7587
144.9541,-37.7746
144.96,-37.7563
144.9523,-37.7769
144.9574,-37.7657
144.9675,-37.7781
144.9724,-37.758
144.9586,-37.7646
144.9558,-37.7745
144.9649,-37.7687
144.9577,-37.7601
144.9573,-37.7603
144.9572,-37.7632
144.9653,-37.7625
144.9631,-37.7711
144.9568,-37.773
144.9533,-37.7703
144.9637,-37.7644
144.9607,-37.7775
144.9633,-37.77
144.9595,-37.7621
144.9498,-37.7744
144.9649,-37.7687
144.9574,-37.7766
144.9634,-37.7745
144.9593,-37.7634
144.9571,-37.773
144.965,-37.7737
144.9691,-37.7776
144.9598,-37.763000000000005
144.964,-37.7725
144.9529,-37.7589
144.9683,-37.7725
144.9622,-37.7611
144.9633,-37.7776
144.9549,-37.7763
144.9701,-37.775
144.9506,-37.7621
144.9641,-37.7649
144.9585,-37.7738
144.9703,-37.7741
144.9544,-37.7554
144.9695,-37.7738
144.9649,-37.7687
144.9527,-37.7564
144.9608,-37.7706
144.966,-37.7639
144.9607,-37.7775
144.9597,-37.759
144.9584,-37.7643
144.9661,-37.7719
144.9523,-37.7745
144.968,-37.7629
144.9713,-37.7643
144.9536,-37.775
144.9512,-37.7604
144.9562,-37.7656
144.9408,-37.768
144.9432,-37.7612
144.9288,-37.7514
144.9422,-37.7564
144.9493,-37.7642
144.9425,-37.7665
144.9457,-37.7637
144.9422,-37.7682
144.9478,-37.769
144.9404,-37.7651
144.9441,-37.7616
144.9504,-37.7586
144.9454,-37.764
144.9452,-37.7586
144.9494,-37.7659
144.9414,-37.7581
144.9393,-37.7607
144.947,-37.7763
144.9368,-37.7589
144.9457,-37.7658
144.9427,-37.7594
144.9439,-37.763000000000005
144.9368,-37.7528
144.94,-37.7582
144.9324,-37.7519
144.9497,-37.7727
144.9421,-37.753
144.9435,-37.7758
144.9497,-37.7618
144.9428,-37.764
144.9455,-37.7618
144.9446,-37.7613
144.9393,-37.7747
144.9393,-37.7604
144.9403,-37.7634
144.9394,-37.7676
144.9478,-37.7728
144.9406,-37.772
144.9412,-37.7619
144.9439,-37.7578
144.9448,-37.7694
144.9436,-37.7595
144.9429,-37.7618
144.9476,-37.7646
144.9421,-37.7688
144.9425,-37.7609
144.9347,-37.7524
144.9422,-37.7661
144.9491,-37.7733
144.9463,-37.7752
144.9473,-37.7713
144.9483,-37.7748
144.9348,-37.7576
144.9449,-37.7741
144.9321,-37.7525
144.939,-37.7675
144.9402,-37.7575
144.9446,-37.757
144.9497,-37.762
144.9426,-37.7715
144.9443,-37.7606
144.9487,-37.7659
144.9459,-37.7628
144.9433,-37.7586
144.9479,-37.7764
144.9488,-37.7604
144.9421,-37.7686
144.9385,-37.7543
144.9454,-37.7652
144.9421,-37.7747
144.9393,-37.7614
144.9474,-37.7747
144.9472,-37.7623
144.9439,-37.766
144.9412,-37.7647
144.9477,-37.7643
144.9354,-37.7577
144.9458,-37.7552
144.9428,-37.7583
144.944,-37.7538
145.0849,-37.7599
145.0862,-37.7608
145.0994,-37.7628
145.0957,-37.7657
145.082,-37.7695
145.0869,-37.7695
145.0881,-37.7683
145.0959,-37.7683
145.09799999999998,-37.7729
145.102,-37.7813
145.0901,-37.7778
145.099,-37.7689
145.0889,-37.7582
145.0869,-37.771
145.101,-37.779
145.0961,-37.7791
145.1033,-37.7724
145.0871,-37.7697
145.0881,-37.7637
145.0853,-37.7607
145.0913,-37.778
145.0932,-37.7606
145.0901,-37.7733
145.0886,-37.7644
145.0958,-37.7679
145.086,-37.7621
145.0903,-37.7792
145.0897,-37.7615
145.0977,-37.7789
145.0928,-37.7711
145.094,-37.7739
145.083,-37.7698
145.0933,-37.765
145.1031,-37.7765
145.0824,-37.7682
145.0895,-37.7689
145.0867,-37.7639
145.086,-37.7791
145.0855,-37.7771
145.0945,-37.7786
145.0962,-37.7739
145.1023,-37.7798
145.0988,-37.7674
145.1007,-37.7779
145.088,-37.7735
145.0863,-37.7743
145.0913,-37.7569
145.0961,-37.7624
145.0869,-37.7609
145.0978,-37.7679
145.0901,-37.7781
145.0958,-37.7762
145.097,-37.7712
145.0892,-37.7634
145.09799999999998,-37.848
145.1169,-37.851
145.1094,-37.8486
145.0957,-37.8536
145.1104,-37.8562
145.127,-37.8538
145.1056,-37.8516
145.1054,-37.8561
145.1121,-37.8551
145.1195,-37.854
145.1156,-37.8532
145.0986,-37.8529
145.0993,-37.8578
145.1203,-37.8473
145.1093,-37.8489
145.0948,-37.8589
145.1198,-37.8525
145.0985,-37.8489
145.0965,-37.8513
145.102,-37.842
145.1114,-37.8544
145.1129,-37.853
145.1291,-37.8494
145.0962,-37.8561
145.0973,-37.8525
145.11700000000002,-37.8509
145.1179,-37.8516
145.1161,-37.8509
145.1119,-37.8509
145.1306,-37.854
145.0985,-37.8471
145.1129,-37.8528
145.1101,-37.8599
145.1203,-37.8555
145.1196,-37.856
145.0971,-37.8454
145.1104,-37.856
145.1282,-37.8495
145.0988,-37.8474
145.1139,-37.8535
145.1208,-37.8559
145.1054,-37.8444
145.1312,-37.8522
145.1138,-37.8542
145.0962,-37.8529
145.1187,-37.8521
145.0997,-37.8455
145.0974,-37.8454
145.1065,-37.8505
145.1259,-37.8488
145.1011,-37.8445
145.1013,-37.8484
145.1139,-37.8535
145.0991,-37.8454
145.1075,-37.8562
145.102,-37.8463
145.1084,-37.8597
145.1075,-37.8566
145.1055,-37.853
145.1282,-37.8513
145.1041,-37.8459
145.1101,-37.8593
145.1014,-37.8477
145.1292,-37.8552
145.13,-37.8536
145.1154,-37.8525
145.1007,-37.8601
145.1222,-37.8529
145.094,-37.8605
145.118,-37.855
145.109,-37.8507
145.1089,-37.8554
145.0686,-37.8286
145.0695,-37.8435
145.0775,-37.8441
145.0869,-37.8496
145.0585,-37.8372
145.0585,-37.8231
145.088,-37.8459
145.067,-37.8386
145.0644,-37.8357
145.0802,-37.8365
145.0608,-37.8328
145.0836,-37.8355
145.0958,-37.8385
145.0888,-37.842
145.0622,-37.8397
145.0723,-37.8448
145.05700000000002,-37.8347
145.0797,-37.844
145.0611,-37.8457
145.0697,-37.8357
145.0962,-37.8431
145.0877,-37.8493
145.0589,-37.8469
145.0939,-37.8367
145.0695,-37.8433
145.0873,-37.8496
145.0904,-37.8382
145.0638,-37.8237
145.0943,-37.8426
145.0707,-37.8434
145.06799999999998,-37.8421
145.0958,-37.8479
145.0949,-37.8393
145.0959,-37.8452
145.0653,-37.8234
145.0867,-37.8457
145.0611,-37.8314
145.0621,-37.8449
145.0688,-37.8274
145.0542,-37.842
145.0651,-37.838
145.0582,-37.8356
145.0644,-37.8459
145.0934,-37.8367
145.06799999999998,-37.8446
145.0953,-37.8478
145.0581,-37.8436
145.0592,-37.8255
145.0745,-37.8453
145.0729,-37.8442
145.0958,-37.8479
145.0916,-37.846
145.0936,-37.841
145.0718,-37.8439
145.0548,-37.84
145.0844,-37.8362
145.0592,-37.8255
145.0722,-37.8413
145.0848,-37.8424
145.0639,-37.8424
145.0861,-37.8453
145.0949,-37.8482
145.0957,-37.8452
145.0589,-37.8356
145.0824,-37.841
145.0743,-37.8465
145.0758,-37.8349
145.0914,-37.836
145.0599,-37.832
145.066,-37.8438
145.0578,-37.8442
145.0862,-37.8485
145.0655,-37.8243
145.086,-37.8491
145.0732,-37.8471
145.0668,-37.8442
145.0903,-37.8405
145.088,-37.8489
145.0672,-37.847
145.0624,-37.8238
145.071,-37.8448
145.0602,-37.8341
145.0916,-37.8447
145.0644,-37.8233
145.0583,-37.8433
145.0599,-37.8361
145.06799999999998,-37.8316
145.0753,-37.8396
145.0786,-37.8357
145.0922,-37.8444
145.0707,-37.8454
145.0581,-37.8228
145.0845,-37.8414
145.0905,-37.8408
145.0623,-37.8437
145.0662,-37.8393
145.0662,-37.8439
145.0849,-37.8379
145.0904,-37.8382
145.064,-37.8362
145.0679,-37.8328
145.0621,-37.8306
145.0621,-37.830999999999996
145.092,-37.8392
145.0935,-37.8402
145.0633,-37.8355
145.0721,-37.8459
145.0741,-37.8481
145.0612,-37.8336
145.0545,-37.8406
145.0865,-37.8456
145.0785,-37.8404
145.0806,-37.8441
145.08100000000002,-37.8434
145.0818,-37.8344
145.064,-37.8244
145.0595,-37.8357
145.064,-37.8422
145.0685,-37.8289
145.069,-37.8437
145.0615,-37.823
145.0611,-37.8458
145.0649,-37.8325
145.0948,-37.8366
145.056,-37.836
145.0912,-37.8399
145.0668,-37.8303
145.0719,-37.8421
145.095,-37.8459
145.0607,-37.8459
145.0623,-37.8292
145.0706,-37.8186
145.0764,-37.8203
145.072,-37.8265
145.0611,-37.8198
145.0864,-37.821999999999996
145.0774,-37.8295
145.0857,-37.8324
145.0824,-37.8264
145.0686,-37.8207
145.0852,-37.8292
145.0668,-37.8181
145.078,-37.8205
145.0741,-37.8264
145.0849,-37.8266
145.08100000000002,-37.8326
145.0731,-37.8215
145.0769,-37.8233
145.0845,-37.8283
145.0738,-37.8317
145.0842,-37.8323
145.0866,-37.8263
145.0667,-37.8183
145.0828,-37.8205
145.0847,-37.83
145.0803,-37.8274
145.0721,-37.8252
145.0845,-37.8227
145.0737,-37.827
145.07,-37.8226
145.0729,-37.826
145.0853,-37.832
145.0734,-37.826
145.0702,-37.8184
145.084,-37.8336
145.0858,-37.8214
145.0856,-37.8257
145.0714,-37.825
145.0605,-37.8201
145.0785,-37.8206
145.0731,-37.8234
145.0854,-37.8207
145.0729,-37.8236
145.0794,-37.8334
145.079,-37.8213
145.0786,-37.8273
145.072,-37.8266
145.0751,-37.8235
145.0678,-37.8206
145.0848,-37.8209
145.0752,-37.8273
145.0814,-37.8187
145.0826,-37.8291
144.9766,-37.7871
144.9753,-37.7821
144.9696,-37.7893
144.972,-37.7844
144.9673,-37.7843
144.9733,-37.7824
144.9746,-37.7859
144.9715,-37.7811
144.9736,-37.7808
144.9715,-37.784
144.9766,-37.7832
144.9719,-37.7852
144.9704,-37.786
144.9715,-37.7796
144.9724,-37.7925
144.9714,-37.7816
144.9723,-37.7851
144.9759,-37.7875
144.9741,-37.7847
144.9726,-37.7904
144.9721,-37.7805
144.9757,-37.7885
144.9751,-37.786
144.9759,-37.7817
144.9691,-37.7907
144.9698,-37.7888
144.9736,-37.7879
144.9759,-37.7879
144.9688,-37.7911
144.9748,-37.7804
144.9704,-37.7846
144.9707,-37.7798
144.9702,-37.7833
144.9702,-37.7828
144.9773,-37.7813
144.9744,-37.7829
144.9743,-37.7877
144.97,-37.7902
144.9735,-37.7809
145.0623,-37.897
145.0539,-37.8911
145.0628,-37.885
145.0517,-37.9009
145.0593,-37.897
145.0502,-37.8876
145.0507,-37.8877
145.0461,-37.8982
145.0644,-37.8912
145.0599,-37.8875
145.0528,-37.8957
145.0618,-37.8965
145.0642,-37.8972
145.0634,-37.9003
145.066,-37.8863
145.0633,-37.8934
145.0642,-37.8972
145.0589,-37.8893
145.0632,-37.8858
145.0625,-37.8982
145.0555,-37.9032
145.053,-37.8973
145.0537,-37.8881
145.0533,-37.889
145.0533,-37.8888
145.0648,-37.8945
145.0567,-37.8966
145.0516,-37.8988
145.0627,-37.8983
145.0489,-37.8999
145.0539,-37.8974
145.0627,-37.8967
145.0535,-37.8881
145.0597,-37.8971
145.0493,-37.8977
145.0479,-37.8931
145.0625,-37.8982
145.0488,-37.8982
145.0616,-37.8994
145.0558,-37.8881
145.0646,-37.8857
145.0648,-37.8909
145.056,-37.8936
145.0541,-37.8925
145.0482,-37.891999999999996
145.0548,-37.9
145.0648,-37.8937
145.0572,-37.8873
145.0588,-37.9037
145.0505,-37.888000000000005
145.0546,-37.8933
145.0458,-37.891999999999996
145.0609,-37.8968
145.0599,-37.8856
145.0567,-37.8986
145.0515,-37.8955
145.0518,-37.8905
145.05200000000002,-37.8886
145.0625,-37.8973
145.0462,-37.8908
145.0559,-37.89
145.0524,-37.8897
145.0589,-37.8893
145.0572,-37.8873
145.0599,-37.8934
145.0622,-37.8974
145.0621,-37.8957
145.0578,-37.9031
145.058,-37.8854
145.0476,-37.895
145.0559,-37.8873
145.0561,-37.8864
145.048,-37.8889
145.062,-37.8978
145.0567,-37.8953
145.0599,-37.8957
145.0651,-37.8903
145.0557,-37.8987
145.0617,-37.8972
145.0487,-37.8957
145.0636,-37.8854
145.0508,-37.8894
145.0568,-37.9023
145.0653,-37.8867
145.05200000000002,-37.8871
145.0572,-37.8873
145.0644,-37.8927
145.0506,-37.8978
145.0528,-37.8993
145.06,-37.8959
145.05100000000002,-37.9011
145.0531,-37.8843
145.0543,-37.8916
145.0544,-37.8922
145.0495,-37.8889
145.0492,-37.8896
145.0639,-37.8959
145.0478,-37.8975
145.0528,-37.898
145.0625,-37.8868
145.0596,-37.8973
145.0575,-37.8999
145.0539,-37.8927
145.0624,-37.8978
145.0613,-37.8956
145.0636,-37.891
145.0628,-37.8869
145.0588,-37.8946
145.0567,-37.8986
145.0473,-37.8899
145.056,-37.8936
145.047,-37.9007
145.0659,-37.885999999999996
145.048,-37.8887
145.0508,-37.8894
145.0302,-37.8865
145.0326,-37.8864
145.0341,-37.8849
145.0286,-37.8817
145.0322,-37.8866
145.024,-37.8852
145.0175,-37.8862
145.0242,-37.8864
145.0316,-37.8813
145.0189,-37.885
145.02700000000002,-37.8678
145.019,-37.8629
145.0247,-37.8658
145.0116,-37.8607
145.0204,-37.8655
145.0296,-37.8694
145.0246,-37.8694
145.0136,-37.861
145.0371,-37.8744
145.0112,-37.8607
145.0325,-37.8768
145.0103,-37.8625
145.0258,-37.8681
145.0269,-37.868
145.0225,-37.8672
145.0116,-37.8607
145.0306,-37.8769
145.0232,-37.8647
145.019,-37.8643
145.0112,-37.8622
145.0116,-37.8607
145.0239,-37.8686
145.0323,-37.8696
145.0198,-37.8652
145.0126,-37.8609
145.0274,-37.869
145.0325,-37.8698
145.0266,-37.9001
145.0307,-37.8896
145.0315,-37.9018
145.019,-37.8874
145.0132,-37.8961
145.0182,-37.8974
145.0244,-37.8897
145.02200000000002,-37.895
145.0246,-37.8916
145.0174,-37.8898
145.0322,-37.8984
145.0224,-37.8906
145.02700000000002,-37.9002
145.0168,-37.8997
145.0323,-37.8993
145.0269,-37.8965
145.0289,-37.8912
145.0196,-37.8898
145.0221,-37.8906
145.0318,-37.8887
145.0215,-37.8958
145.0161,-37.8893
145.0209,-37.8876
145.0254,-37.8993
145.0217,-37.8958
145.0294,-37.8974
145.0177,-37.8923
145.0241,-37.8995
145.0224,-37.8901
145.0294,-37.8891
145.0196,-37.8957
145.0366,-37.8936
145.0302,-37.8907
145.0313,-37.8967
145.0149,-37.8928
145.028,-37.8906
145.034,-37.900999999999996
145.034,-37.9007
145.0322,-37.9027
145.0267,-37.8904
145.0151,-37.8889
145.0207,-37.8887
145.0196,-37.8893
145.0145,-37.8943
145.035,-37.9012
145.0197,-37.8954
145.0145,-37.8894
145.0169,-37.8996
145.0343,-37.9011
145.1015,-37.8786
145.1002,-37.8891
145.1051,-37.8801
145.1054,-37.8738
145.0958,-37.8784
145.1044,-37.8796
145.1073,-37.883
145.105,-37.8805
145.0948,-37.8792
145.10399999999998,-37.8875
145.0978,-37.8805
145.0934,-37.8859
145.1082,-37.883
145.105,-37.8742
145.106,-37.8837
145.0957,-37.8822
145.105,-37.8812
145.1098,-37.8735
145.1095,-37.8738
145.0979,-37.8859
145.1014,-37.8867
145.1027,-37.8845
145.1025,-37.8816
145.1071,-37.8746
145.102,-37.8838
145.0929,-37.8858
145.1042,-37.8824
145.0955,-37.8781
144.9894,-37.7902
144.997,-37.7884
144.9922,-37.7934
144.9986,-37.7934
144.9984,-37.7899
144.9923,-37.7934
145.0004,-37.7916
144.9903,-37.7898
144.9987,-37.7928
144.9981,-37.7927
144.9884,-37.7919
144.9992,-37.7897
144.997,-37.7918
145.0002,-37.7924
144.9967,-37.7912
144.9967,-37.7915
144.9993,-37.7928
144.9902,-37.7917
145.0049,-37.7875
144.9958,-37.7873
144.9898,-37.7921
144.9987,-37.7938
144.9988,-37.787
145.0011,-37.7881
145.0021,-37.7928
144.9984,-37.7882
144.9858,-37.7923
144.9999,-37.7892
144.995,-37.7936
144.9965,-37.7941
144.9969,-37.7926
144.9983,-37.7937
145.0,-37.7884
144.9957,-37.7898
144.9989,-37.7946
144.9938,-37.7931
145.0014,-37.7918
144.9963,-37.7912
144.9961,-37.7887
144.9994,-37.7885
144.9877,-37.7925
